"id","symbol","period","open_time","close_time","open","close","high","low","volume","quote_asset_volume","num_trades","first_id","last_id","taker_buy_base_asset_volume","taker_buy_quote_asset_volume","create_time","update_time","event_time","receive_time"
"1406761279846100993","BTCUSDT","1m","1624232940000","1624232999999","35656.05","35648.87","35678","35631.27","436.034","15545784.34505","3550","1041562844","1041566393","185.158","6602052.41662","20/6/2021 23:50:00","20/6/2021 23:50:00","1624233000127","1624233000134"
"1406761027994923010","BTCUSDT","1m","1624232880000","1624232939999","35586.7","35656.06","35668.03","35586.7","588.502","20966518.77036","4370","1041558474","1041562843","389.864","13889787.31945","20/6/2021 23:49:00","20/6/2021 23:49:00","1624232940006","1624232940088"
"1406760777662083073","BTCUSDT","1m","1624232820000","1624232879999","35574.04","35586.7","35599","35550","301.713","10734395.18754","2548","1041555926","1041558473","170.812","6077092.48701","20/6/2021 23:48:00","20/6/2021 23:48:00","1624232880139","1624232880404"
"1406760524850409474","BTCUSDT","1m","1624232760000","1624232819999","35534.98","35574.01","35574.01","35530.06","214.356","7620948.06026","1977","1041553949","1041555925","136.713","4860423.91554","20/6/2021 23:47:00","20/6/2021 23:47:00","1624232820122","1624232820129"
"1406760273565462529","BTCUSDT","1m","1624232700000","1624232759999","35520.86","35534.99","35535.19","35490.82","260.462","9249863.19745","1861","1041552088","1041553948","158.238","5619538.77094","20/6/2021 23:46:00","20/6/2021 23:46:00","1624232760147","1624232760218"
"1406760021869510657","BTCUSDT","1m","1624232640000","1624232699999","35521.05","35520.86","35535.2","35500","238.127","8457696.2266","1775","1041550313","1041552087","120.421","4276901.93499","20/6/2021 23:45:00","20/6/2021 23:45:00","1624232700202","1624232700208"
"1406759769762443265","BTCUSDT","1m","1624232580000","1624232639999","35536.16","35521.05","35547.05","35505.05","153.599","5456791.96761","2015","1041548298","1041550312","80.295","2852582.53122","20/6/2021 23:44:00","20/6/2021 23:44:00","1624232640059","1624232640102"
"1406759518003576834","BTCUSDT","1m","1624232520000","1624232579999","35480.03","35536.15","35536.62","35460.98","298.989","10613470.81105","2620","1041545678","1041548297","214.155","7602455.54571","20/6/2021 23:43:00","20/6/2021 23:43:00","1624232580062","1624232580077"
"1406759267054137345","BTCUSDT","1m","1624232460000","1624232519999","35465.72","35480.03","35486.3","35463.85","194.253","6890960.88605","2351","1041543327","1041545677","94.446","3350442.60439","20/6/2021 23:42:00","20/6/2021 23:42:00","1624232520112","1624232520247"
"1406759014846480386","BTCUSDT","1m","1624232400000","1624232459999","35495.69","35465.71","35496.38","35446.97","503.425","17858206.84744","3934","1041539393","1041543326","128.526","4559666.77811","20/6/2021 23:41:00","20/6/2021 23:41:00","1624232460040","1624232460116"
"1406758762831687681","BTCUSDT","1m","1624232340000","1624232399999","35499.47","35495.7","35510.79","35494","182.82","6490074.34097","2155","1041537238","1041539392","101.754","3612312.1698","20/6/2021 23:40:00","20/6/2021 23:40:00","1624232400022","1624232400031"
"1406758511467048961","BTCUSDT","1m","1624232280000","1624232339999","35487.38","35499.47","35510.34","35466","494.88","17562950.87692","4219","1041533019","1041537237","282.194","10015179.53941","20/6/2021 23:39:00","20/6/2021 23:39:00","1624232340029","1624232340100"
"1406758259880148994","BTCUSDT","1m","1624232220000","1624232279999","35533.01","35487.38","35553.91","35467.49","612.756","21757317.00696","5088","1041527931","1041533018","263.344","9351284.91778","20/6/2021 23:38:00","20/6/2021 23:38:00","1624232280026","1624232280118"
"1406758008171540482","BTCUSDT","1m","1624232160000","1624232219999","35596.75","35533.01","35596.75","35530.3","400.042","14226540.57943","3237","1041524694","1041527930","146.369","5205715.02143","20/6/2021 23:37:00","20/6/2021 23:37:00","1624232220067","1624232220106"
"1406757756844650499","BTCUSDT","1m","1624232100000","1624232159999","35626.56","35596.75","35630.84","35578.23","223.557","7957866.19738","1864","1041522830","1041524693","85.087","3028787.45708","20/6/2021 23:36:00","20/6/2021 23:36:00","1624232160020","1624232160190"
"1406757505647820801","BTCUSDT","1m","1624232040000","1624232099999","35654.73","35626.57","35654.73","35611.41","176.031","6272244.24189","1907","1041520923","1041522829","76.585","2728615.25278","20/6/2021 23:35:00","20/6/2021 23:35:00","1624232100152","1624232100294"
"1406757252890636289","BTCUSDT","1m","1624231980000","1624232039999","35592.24","35654.74","35680","35592.23","888.845","31684916.81011","3944","1041516979","1041520922","603.407","21508215.48482","20/6/2021 23:34:00","20/6/2021 23:34:00","1624232040027","1624232040033"
"1406757002301980673","BTCUSDT","1m","1624231920000","1624231979999","35567.88","35592.24","35604.36","35556.39","208.446","7416609.82221","1736","1041515243","1041516978","128.49","4572272.18155","20/6/2021 23:33:00","20/6/2021 23:33:00","1624231980031","1624231980288"
"1406756750144618497","BTCUSDT","1m","1624231860000","1624231919999","35592.24","35567.88","35607.07","35560","210.165","7476856.36924","2087","1041513156","1041515242","102.639","3651387.29311","20/6/2021 23:32:00","20/6/2021 23:32:00","1624231920102","1624231920169"
"1406756498305986563","BTCUSDT","1m","1624231800000","1624231859999","35589.8","35590.49","35613.25","35565.6","240.518","8559621.36677","2157","1041510999","1041513155","158.776","5650734.55764","20/6/2021 23:31:00","20/6/2021 23:31:00","1624231860069","1624231860125"
"1406756246257676290","BTCUSDT","1m","1624231740000","1624231799999","35615.91","35590.61","35621.78","35579.85","290.5","10340736.67408","2353","1041508646","1041510998","93.59","3331210.03412","20/6/2021 23:30:00","20/6/2021 23:30:00","1624231800027","1624231800033"
"1406755994960146433","BTCUSDT","1m","1624231680000","1624231739999","35647.64","35615.91","35660","35613.1","204.547","7290701.83498","1548","1041507098","1041508645","75.249","2682233.58992","20/6/2021 23:29:00","20/6/2021 23:29:00","1624231740027","1624231740119"
"1406755743301906434","BTCUSDT","1m","1624231620000","1624231679999","35645.11","35647.64","35676.57","35640.07","179.248","6391379.85432","1845","1041505253","1041507097","106.48","3796810.01823","20/6/2021 23:28:00","20/6/2021 23:28:00","1624231680112","1624231680118"
"1406755492033736705","BTCUSDT","1m","1624231560000","1624231619999","35628.53","35645.12","35666.23","35610.45","319.304","11380087.75656","2434","1041502819","1041505252","114.842","4093362.04528","20/6/2021 23:27:00","20/6/2021 23:27:00","1624231620116","1624231620211"
"1406755240316776450","BTCUSDT","1m","1624231500000","1624231559999","35587.3","35628.53","35636.49","35587.29","160.772","5726092.67427","1879","1041500940","1041502818","106.627","3797643.75037","20/6/2021 23:26:00","20/6/2021 23:26:00","1624231560193","1624231560198"
"1406754988960526337","BTCUSDT","1m","1624231440000","1624231499999","35565.99","35587.3","35613.12","35563.19","218.271","7768244.52333","2076","1041498864","1041500939","141.837","5047737.92494","20/6/2021 23:25:00","20/6/2021 23:25:00","1624231500100","1624231500269"
"1406754737038045186","BTCUSDT","1m","1624231380000","1624231439999","35585","35565.99","35585.73","35559.79","157.641","5607635.5984","1913","1041496951","1041498863","80.425","2860905.61684","20/6/2021 23:24:00","20/6/2021 23:24:00","1624231440124","1624231440206"
"1406754485149155330","BTCUSDT","1m","1624231320000","1624231379999","35613.72","35585.01","35617.1","35580.1","315.332","11224858.30242","2612","1041494339","1041496950","128.92","4588878.14104","20/6/2021 23:23:00","20/6/2021 23:23:00","1624231380152","1624231380152"
"1406754233566412801","BTCUSDT","1m","1624231260000","1624231319999","35660.46","35613.72","35685.25","35613.72","256.037","9127278.43215","1979","1041492360","1041494338","116.705","4160595.48436","20/6/2021 23:22:00","20/6/2021 23:22:00","1624231320083","1624231320169"
"1406753981866192898","BTCUSDT","1m","1624231200000","1624231259999","35650.01","35660.45","35668.6","35642.49","143.298","5109468.89603","1517","1041490843","1041492359","82.597","2945117.11742","20/6/2021 23:21:00","20/6/2021 23:21:00","1624231260115","1624231260159"
"1406753730258284546","BTCUSDT","1m","1624231140000","1624231199999","35667.48","35650","35680","35650","175.915","6273484.48863","1482","1041489361","1041490842","47.685","1700691.12656","20/6/2021 23:20:00","20/6/2021 23:20:00","1624231200020","1624231200171"
"1406753478511964161","BTCUSDT","1m","1624231080000","1624231139999","35679.01","35667.48","35693.42","35664.26","152.183","5429480.74367","1645","1041487716","1041489360","71.084","2536099.04381","20/6/2021 23:19:00","20/6/2021 23:19:00","1624231140146","1624231140150"
"1406753226279104513","BTCUSDT","1m","1624231020000","1624231079999","35681.79","35679.01","35700","35671","159.24","5682226.39215","1685","1041486031","1041487715","53.913","1923808.99736","20/6/2021 23:18:00","20/6/2021 23:18:00","1624231080008","1624231080014"
"1406752975417819137","BTCUSDT","1m","1624230960000","1624231019999","35688.29","35681.78","35699","35670","134.617","4803300.08776","1685","1041484346","1041486030","64.256","2292689.05143","20/6/2021 23:17:00","20/6/2021 23:17:00","1624231020057","1624231020203"
"1406752723260420098","BTCUSDT","1m","1624230900000","1624230959999","35655.78","35688.29","35717.74","35655.78","419.486","14971288.63376","3332","1041481014","1041484345","222.981","7957920.73957","20/6/2021 23:16:00","20/6/2021 23:16:00","1624230960034","1624230960085"
"1406752472373932033","BTCUSDT","1m","1624230840000","1624230899999","35612.04","35655.79","35666.24","35605.16","207.456","7393106.77587","1958","1041479056","1041481013","109.948","3917725.77987","20/6/2021 23:15:00","20/6/2021 23:15:00","1624230900102","1624230900269"
"1406752220153655298","BTCUSDT","1m","1624230780000","1624230839999","35649.87","35612.05","35672.08","35605.12","224.877","8013517.6825","2099","1041476957","1041479055","76.749","2735353.90658","20/6/2021 23:14:00","20/6/2021 23:14:00","1624230840089","1624230840136"
"1406751968428306434","BTCUSDT","1m","1624230720000","1624230779999","35663.26","35649.87","35672.08","35629.5","232.236","8280029.92924","2099","1041474858","1041476956","109.674","3910304.19796","20/6/2021 23:13:00","20/6/2021 23:13:00","1624230780115","1624230780118"
"1406751717466320898","BTCUSDT","1m","1624230660000","1624230719999","35673.87","35663.26","35695.5","35637.96","355.771","12690752.96992","3256","1041471602","1041474857","149.617","5337387.00693","20/6/2021 23:12:00","20/6/2021 23:12:00","1624230720178","1624230720285"
"1406751464830808066","BTCUSDT","1m","1624230600000","1624230659999","35533.33","35673.86","35685.32","35533.33","591.714","21075515.87864","4561","1041467041","1041471601","433.665","15443622.5893","20/6/2021 23:11:00","20/6/2021 23:11:00","1624230660043","1624230660052"
"1406751213466169346","BTCUSDT","1m","1624230540000","1624230599999","35576.83","35533.33","35581.2","35533.33","134.011","4764945.04798","1244","1041465797","1041467040","72.268","2569622.94161","20/6/2021 23:10:00","20/6/2021 23:10:00","1624230600034","1624230600123"
"1406750961371721729","BTCUSDT","1m","1624230480000","1624230539999","35554.53","35579.6","35584.19","35540.01","221.322","7870538.54618","1707","1041464090","1041465796","128.285","4562185.23403","20/6/2021 23:09:00","20/6/2021 23:09:00","1624230540015","1624230540018"
"1406750709902225409","BTCUSDT","1m","1624230420000","1624230479999","35535.81","35554.52","35566.8","35530.1","153.837","5468673.25054","1488","1041462602","1041464089","92.041","3271787.5115","20/6/2021 23:08:00","20/6/2021 23:08:00","1624230480036","1624230480063"
"1406750458105610241","BTCUSDT","1m","1624230360000","1624230419999","35536","35535.8","35538.96","35513","160.781","5711955.01318","1531","1041461071","1041462601","93.311","3314983.27504","20/6/2021 23:07:00","20/6/2021 23:07:00","1624230420027","1624230420029"
"1406750207504297985","BTCUSDT","1m","1624230300000","1624230359999","35511.48","35536","35561.29","35483.84","546.511","19412282.53097","3826","1041457245","1041461070","255.267","9069386.24874","20/6/2021 23:06:00","20/6/2021 23:06:00","1624230360279","1624230360282"
"1406749955661508609","BTCUSDT","1m","1624230240000","1624230299999","35524.76","35511.48","35540","35500","454.27","16132764.36646","3541","1041453704","1041457244","182.233","6471877.16824","20/6/2021 23:05:00","20/6/2021 23:05:00","1624230300048","1624230300238"
"1406749703705473026","BTCUSDT","1m","1624230180000","1624230239999","35551.87","35524.75","35582.54","35512.23","408.719","14526152.68145","3775","1041449929","1041453703","185.34","6587245.64528","20/6/2021 23:04:00","20/6/2021 23:04:00","1624230240133","1624230240166"
"1406749451418124289","BTCUSDT","1m","1624230120000","1624230179999","35614.17","35551.16","35616.8","35544.42","524.212","18651132.18599","4415","1041445514","1041449928","160.363","5706175.47705","20/6/2021 23:03:00","20/6/2021 23:03:00","1624230180014","1624230180016"
"1406749199977951233","BTCUSDT","1m","1624230060000","1624230119999","35640.03","35614.17","35646.58","35602.25","308.307","10982698.76384","2248","1041443266","1041445513","76.953","2741354.21837","20/6/2021 23:02:00","20/6/2021 23:02:00","1624230120041","1624230120069"
"1406748948147744769","BTCUSDT","1m","1624230000000","1624230059999","35632.78","35640.04","35677.31","35632.78","180.158","6424389.06813","1969","1041441297","1041443265","107.472","3832288.38153","20/6/2021 23:01:00","20/6/2021 23:01:00","1624230060024","1624230060027"
"1406748698402107394","BTCUSDT","1m","1624229940000","1624229999999","35658.75","35632.2","35665.07","35630","206.729","7368511.60822","2156","1041439141","1041441296","75.339","2685256.49804","20/6/2021 23:00:00","20/6/2021 23:00:00","1624230000044","1624230000484"
"1406748445309452290","BTCUSDT","1m","1624229880000","1624229939999","35650","35658.74","35684.19","35650","126.642","4516646.61343","1762","1041437379","1041439140","71.448","2548186.34003","20/6/2021 22:59:00","20/6/2021 22:59:00","1624229940061","1624229940142"
"1406748193672146945","BTCUSDT","1m","1624229820000","1624229879999","35666.41","35650.01","35668.03","35639.03","196.189","6994460.24585","2140","1041435239","1041437378","88.421","3152454.50487","20/6/2021 22:58:00","20/6/2021 22:58:00","1624229880054","1624229880146"
"1406747942278148097","BTCUSDT","1m","1624229760000","1624229819999","35705.65","35666.41","35705.65","35658.29","184.919","6598219.27269","1983","1041433256","1041435238","63.918","2280535.0204","20/6/2021 22:57:00","20/6/2021 22:57:00","1624229820044","1624229820210"
"1406747690963841026","BTCUSDT","1m","1624229700000","1624229759999","35700.01","35705.65","35728.8","35695.39","182.352","6511659.64569","1867","1041431389","1041433255","97.164","3469569.8977","20/6/2021 22:56:00","20/6/2021 22:56:00","1624229760268","1624229760292"
"1406747439234297858","BTCUSDT","1m","1624229640000","1624229699999","35712.61","35700","35726.6","35700","141.675","5059845.94678","1609","1041429780","1041431388","63.862","2280778.87645","20/6/2021 22:55:00","20/6/2021 22:55:00","1624229700199","1624229700274"
"1406747186682671105","BTCUSDT","1m","1624229580000","1624229639999","35688.92","35712.61","35726.25","35684.65","195.771","6990348.61128","2353","1041427427","1041429779","135.106","4824225.06935","20/6/2021 22:54:00","20/6/2021 22:54:00","1624229640058","1624229640062"
"1406746934873473026","BTCUSDT","1m","1624229520000","1624229579999","35648.52","35688.92","35698.1","35648.52","190.516","6797395.23162","2079","1041425348","1041427426","95.24","3397931.03366","20/6/2021 22:53:00","20/6/2021 22:53:00","1624229580024","1624229580026"
"1406746683571712002","BTCUSDT","1m","1624229460000","1624229519999","35678.38","35648.52","35687.98","35647.77","179.735","6411048.51138","1857","1041423491","1041425347","93.954","3351456.74102","20/6/2021 22:52:00","20/6/2021 22:52:00","1624229520074","1624229520111"
"1406746431682785281","BTCUSDT","1m","1624229400000","1624229459999","35634.22","35678.39","35683.11","35610.49","375.25","13374407.88191","2946","1041420545","1041423490","196.191","6993494.34235","20/6/2021 22:51:00","20/6/2021 22:51:00","1624229460052","1624229460056"
"1406746180926357505","BTCUSDT","1m","1624229340000","1624229399999","35669.94","35634.22","35672.97","35630.86","543.545","19375392.77485","4263","1041416282","1041420544","217.746","7761287.09981","20/6/2021 22:50:00","20/6/2021 22:50:00","1624229400062","1624229400270"
"1406745928286650370","BTCUSDT","1m","1624229280000","1624229339999","35689.33","35669.94","35711.17","35655.12","468.476","16713418.37696","3003","1041413279","1041416281","207.564","7405020.54132","20/6/2021 22:49:00","20/6/2021 22:49:00","1624229340030","1624229340037"
"1406745678222209027","BTCUSDT","1m","1624229220000","1624229279999","35724.45","35689.33","35743","35686.47","289.432","10335146.16443","2441","1041410838","1041413278","147.996","5284917.16144","20/6/2021 22:48:00","20/6/2021 22:48:00","1624229280074","1624229280418"
"1406745425041436674","BTCUSDT","1m","1624229160000","1624229219999","35750.98","35724.44","35753.08","35701.55","343.163","12258823.55207","2830","1041408008","1041410837","137.222","4901976.10536","20/6/2021 22:47:00","20/6/2021 22:47:00","1624229220049","1624229220054"
"1406745173592911873","BTCUSDT","1m","1624229100000","1624229159999","35686.26","35750.98","35786.33","35685.09","910.514","32554108.9878","6197","1041401811","1041408007","595.714","21300774.41101","20/6/2021 22:46:00","20/6/2021 22:46:00","1624229160048","1624229160105"
"1406744923377549314","BTCUSDT","1m","1624229040000","1624229099999","35671.19","35686.26","35718.31","35666.56","253.433","9045678.40515","2340","1041399471","1041401810","128.97","4603073.72097","20/6/2021 22:45:00","20/6/2021 22:45:00","1624229100071","1624229100447"
"1406744670104502274","BTCUSDT","1m","1624228980000","1624229039999","35666.52","35671.19","35695","35657.49","191.796","6841571.4744","1983","1041397488","1041399470","127.186","4536934.14843","20/6/2021 22:44:00","20/6/2021 22:44:00","1624229040049","1624229040062"
"1406744418270064642","BTCUSDT","1m","1624228920000","1624228979999","35690.01","35666.51","35691.4","35666.51","173.66","6196011.14123","1937","1041395551","1041397487","55.156","1967895.96661","20/6/2021 22:43:00","20/6/2021 22:43:00","1624228980016","1624228980021"
"1406744166997700611","BTCUSDT","1m","1624228860000","1624228919999","35728.39","35690.91","35728.39","35689.73","297.036","10605362.81628","2457","1041393094","1041395550","117.259","4186434.29566","20/6/2021 22:42:00","20/6/2021 22:42:00","1624228920109","1624228920113"
"1406743915259805699","BTCUSDT","1m","1624228800000","1624228859999","35691.3","35728.48","35737.09","35667.96","311.146","11108007.76698","3086","1041390008","1041393093","167.127","5966588.04562","20/6/2021 22:41:00","20/6/2021 22:41:00","1624228860023","1624228860094"
"1406743663387619329","BTCUSDT","1m","1624228740000","1624228799999","35662.86","35691.31","35744.72","35655","622.08","22213339.4907","6285","1041383723","1041390007","419.047","14962824.93717","20/6/2021 22:40:00","20/6/2021 22:40:00","1624228800035","1624228800043"
"1406743411607744514","BTCUSDT","1m","1624228680000","1624228739999","35630.93","35662.01","35680","35624.11","249.102","8881311.39782","2285","1041381438","1041383722","158.011","5633527.78045","20/6/2021 22:39:00","20/6/2021 22:39:00","1624228740007","1624228740013"
"1406743160373129217","BTCUSDT","1m","1624228620000","1624228679999","35654.83","35630.93","35676.79","35630","301.002","10731897.22016","2154","1041379284","1041381437","127.617","4550157.86391","20/6/2021 22:38:00","20/6/2021 22:38:00","1624228680032","1624228680115"
"1406742908341633025","BTCUSDT","1m","1624228560000","1624228619999","35596.36","35654.83","35670","35596.35","528.387","18830900.36312","3723","1041375561","1041379283","422.512","15056875.73958","20/6/2021 22:37:00","20/6/2021 22:37:00","1624228620020","1624228620026"
"1406742657362833409","BTCUSDT","1m","1624228500000","1624228559999","35601.29","35596.36","35601.3","35550.2","407.535","14498272.88021","3255","1041372306","1041375560","118.576","4219138.22433","20/6/2021 22:36:00","20/6/2021 22:36:00","1624228560140","1624228560188"
"1406742405528469507","BTCUSDT","1m","1624228440000","1624228499999","35630","35601.3","35630.01","35600","315.92","11249836.29374","2899","1041369407","1041372305","125.288","4461249.64859","20/6/2021 22:35:00","20/6/2021 22:35:00","1624228500026","1624228500146"
"1406742153916366849","BTCUSDT","1m","1624228380000","1624228439999","35637.6","35630.01","35664","35630","252.637","9006092.49642","2360","1041367047","1041369406","130.905","4666775.12842","20/6/2021 22:34:00","20/6/2021 22:34:00","1624228440103","1624228440174"
"1406741902354558978","BTCUSDT","1m","1624228320000","1624228379999","35676.38","35637.6","35686.55","35637.59","665.726","23739825.91626","5273","1041361774","1041367046","341.399","12174820.40884","20/6/2021 22:33:00","20/6/2021 22:33:00","1624228380028","1624228380180"
"1406741650247528449","BTCUSDT","1m","1624228260000","1624228319999","35538.43","35676.39","35716.29","35534.43","1397.346","49782671.65384","10253","1041351520","1041361773","1089.672","38817257.37981","20/6/2021 22:32:00","20/6/2021 22:32:00","1624228320016","1624228320072"
"1406741398803197954","BTCUSDT","1m","1624228200000","1624228259999","35500.02","35538.44","35543.52","35480","296.103","10515986.77851","2746","1041348774","1041351519","176.416","6266150.43866","20/6/2021 22:31:00","20/6/2021 22:31:00","1624228260023","1624228260123"
"1406741148856233985","BTCUSDT","1m","1624228140000","1624228199999","35523.65","35499.74","35527.69","35480.02","253.207","8989751.75417","2654","1041346120","1041348773","104.53","3711298.8667","20/6/2021 22:30:00","20/6/2021 22:30:00","1624228200082","1624228200532"
"1406740895847428098","BTCUSDT","1m","1624228080000","1624228139999","35506.17","35523.65","35548","35505.23","190.278","6760818","1904","1041344216","1041346119","103.265","3669054.60339","20/6/2021 22:29:00","20/6/2021 22:29:00","1624228140204","1624228140209"
"1406740643790729218","BTCUSDT","1m","1624228020000","1624228079999","35526.64","35506.17","35540.69","35494.2","202.562","7194451.89369","2246","1041341970","1041344215","76.808","2727852.34678","20/6/2021 22:28:00","20/6/2021 22:28:00","1624228080060","1624228080114"
"1406740391750844418","BTCUSDT","1m","1624227960000","1624228019999","35540.22","35526.64","35548.2","35512.94","216.83","7704916.17719","2435","1041339535","1041341969","112.904","4012143.95646","20/6/2021 22:27:00","20/6/2021 22:27:00","1624228020015","1624228020023"
"1406740140063207425","BTCUSDT","1m","1624227900000","1624227959999","35459.01","35540.22","35540.97","35454.79","347.414","12333539.30381","2633","1041336902","1041339534","232.057","8238247.75281","20/6/2021 22:26:00","20/6/2021 22:26:00","1624227960011","1624227960016"
"1406739889881362434","BTCUSDT","1m","1624227840000","1624227899999","35485.24","35459.01","35488.03","35444","250.438","8881897.26714","2454","1041334448","1041336901","126.96","4502750.35979","20/6/2021 22:25:00","20/6/2021 22:25:00","1624227900131","1624227900369"
"1406739636755116034","BTCUSDT","1m","1624227780000","1624227839999","35497.55","35487.01","35502.81","35441.11","309.811","10988798.7533","3176","1041331272","1041334447","116.917","4147158.23825","20/6/2021 22:24:00","20/6/2021 22:24:00","1624227840014","1624227840019"
"1406739385524695042","BTCUSDT","1m","1624227720000","1624227779999","35527.92","35497.55","35530","35494.69","245.821","8729819.22607","2225","1041329047","1041331271","127.459","4526522.16555","20/6/2021 22:23:00","20/6/2021 22:23:00","1624227780078","1624227780120"
"1406739134059393026","BTCUSDT","1m","1624227660000","1624227719999","35563.51","35527.91","35563.52","35519.32","194.887","6926165.9161","2171","1041326876","1041329046","82.349","2926708.73933","20/6/2021 22:22:00","20/6/2021 22:22:00","1624227720162","1624227720167"
"1406738882745085954","BTCUSDT","1m","1624227600000","1624227659999","35574.86","35563.52","35574.86","35549","168.814","6003488.24352","1906","1041324970","1041326875","64.307","2287020.65834","20/6/2021 22:21:00","20/6/2021 22:21:00","1624227660178","1624227660249"
"1406738630105378818","BTCUSDT","1m","1624227540000","1624227599999","35536.87","35574.86","35596.07","35512.89","405.467","14420984.23562","3359","1041321611","1041324969","291.96","10385547.84739","20/6/2021 22:20:00","20/6/2021 22:20:00","1624227600007","1624227600015"
"1406738378765905921","BTCUSDT","1m","1624227480000","1624227539999","35524","35536.87","35542.78","35518.74","216.707","7700784.60102","2258","1041319353","1041321610","135.601","4818650.77833","20/6/2021 22:19:00","20/6/2021 22:19:00","1624227540024","1624227540090"
"1406738127569039362","BTCUSDT","1m","1624227420000","1624227479999","35497.95","35523.99","35530","35494.93","208.483","7405204.52832","2336","1041317017","1041319352","93.214","3310862.41373","20/6/2021 22:18:00","20/6/2021 22:18:00","1624227480129","1624227480204"
"1406737875222933506","BTCUSDT","1m","1624227360000","1624227419999","35529.87","35497.94","35530","35466.52","323.715","11493096.12502","2973","1041314044","1041317016","135.438","4808081.43258","20/6/2021 22:17:00","20/6/2021 22:17:00","1624227420031","1624227420037"
"1406737624357416961","BTCUSDT","1m","1624227300000","1624227359999","35460.01","35529.87","35533.91","35450","513.571","18232878.63887","4448","1041309596","1041314043","282.862","10042119.67957","20/6/2021 22:16:00","20/6/2021 22:16:00","1624227360044","1624227360225"
"1406737373546426369","BTCUSDT","1m","1624227240000","1624227299999","35433.99","35460.01","35484.48","35411.09","709.133","25141750.13743","4465","1041305131","1041309595","330.465","11715468.75656","20/6/2021 22:15:00","20/6/2021 22:15:00","1624227300026","1624227300428"
"1406737120596340738","BTCUSDT","1m","1624227180000","1624227239999","35483","35433.99","35490.33","35378","881.964","31242745.88532","8851","1041296280","1041305130","328.542","11639856.7395","20/6/2021 22:14:00","20/6/2021 22:14:00","1624227240034","1624227240119"
"1406736868980043778","BTCUSDT","1m","1624227120000","1624227179999","35564.95","35483","35580","35432.81","1080.668","38351831.19624","8703","1041287577","1041296279","313.884","11143999.60267","20/6/2021 22:13:00","20/6/2021 22:13:00","1624227180076","1624227180130"
"1406736616856236033","BTCUSDT","1m","1624227060000","1624227119999","35542.92","35563.56","35577.86","35531","295.105","10493184.36185","2521","1041285056","1041287576","174.217","6194545.45026","20/6/2021 22:12:00","20/6/2021 22:12:00","1624227120013","1624227120019"
"1406736365785235457","BTCUSDT","1m","1624227000000","1624227059999","35550.35","35542.92","35576.11","35521","306.159","10884530.24241","2913","1041282143","1041285055","158.055","5619152.48591","20/6/2021 22:11:00","20/6/2021 22:11:00","1624227060055","1624227060158"
"1406736114512834561","BTCUSDT","1m","1624226940000","1624226999999","35616.53","35550.35","35625.37","35510","647.61","23025707.01875","5079","1041277064","1041282142","195.073","6936333.25084","20/6/2021 22:10:00","20/6/2021 22:10:00","1624227000244","1624227000250"
"1406735862753931266","BTCUSDT","1m","1624226880000","1624226939999","35629.99","35616.54","35650","35580.59","318.847","11359034.43059","3017","1041274047","1041277063","150.452","5359861.94663","20/6/2021 22:09:00","20/6/2021 22:09:00","1624226940084","1624226940226"
"1406735610533654529","BTCUSDT","1m","1624226820000","1624226879999","35646.54","35629.99","35646.54","35625.46","156.093","5562457.92107","2110","1041271937","1041274046","87.717","3125917.45565","20/6/2021 22:08:00","20/6/2021 22:08:00","1624226880086","1624226880092"
"1406735358548295681","BTCUSDT","1m","1624226760000","1624226819999","35623.69","35646.54","35650","35601.14","346.631","12348075.75479","2595","1041269342","1041271936","142.235","5067183.87677","20/6/2021 22:07:00","20/6/2021 22:07:00","1624226820009","1624226820014"
"1406735108727123969","BTCUSDT","1m","1624226700000","1624226759999","35596.52","35623.68","35648.76","35596.52","336.71","11996441.07666","2515","1041266827","1041269341","188.014","6699233.14086","20/6/2021 22:06:00","20/6/2021 22:06:00","1624226760447","1624226760453"
"1406734855982559234","BTCUSDT","1m","1624226640000","1624226699999","35615.28","35596.52","35619.97","35575.83","248.951","8861575.33294","2618","1041264209","1041266826","125.219","4457269.28813","20/6/2021 22:05:00","20/6/2021 22:05:00","1624226700074","1624226700194"
"1406734604202684417","BTCUSDT","1m","1624226580000","1624226639999","35649.9","35615.28","35649.9","35602","201.825","7190391.31387","2455","1041261754","1041264208","92.823","3307057.11746","20/6/2021 22:04:00","20/6/2021 22:04:00","1624226640128","1624226640165"
"1406734351957241857","BTCUSDT","1m","1624226520000","1624226579999","35626.41","35650.57","35663.96","35602.21","496.156","17683754.82865","3596","1041258158","1041261753","328.672","11714717.25831","20/6/2021 22:03:00","20/6/2021 22:03:00","1624226580016","1624226580024"
"1406734100714237954","BTCUSDT","1m","1624226460000","1624226519999","35584.23","35626.42","35645.24","35584.15","433.407","15434243.65465","3751","1041254407","1041258157","311.424","11090018.06707","20/6/2021 22:02:00","20/6/2021 22:02:00","1624226520077","1624226520124"
"1406733848795951106","BTCUSDT","1m","1624226400000","1624226459999","35533.12","35584.23","35586.99","35525","297.25","10574026.57381","3072","1041251335","1041254406","163.675","5822130.56091","20/6/2021 22:01:00","20/6/2021 22:01:00","1624226460030","1624226460062"
"1406733598710611969","BTCUSDT","1m","1624226340000","1624226399999","35551.8","35532.73","35575","35525.91","181.941","6468518.13212","2197","1041249138","1041251334","92.625","3293161.67018","20/6/2021 22:00:00","20/6/2021 22:00:00","1624226400041","1624226400436"
